% 1. Title: Phishing URL Classification Dataset
% 
% 2. Sources:
%      (a) Creator: Xin Zhou
%      (b) Date: 2019/04/25 21:33:50
% 
@RELATION Phishing_URL_Detection

@ATTRIBUTE url_length  NUMERIC
@ATTRIBUTE domain_length  NUMERIC
@ATTRIBUTE dash_symbal  NUMERIC
@ATTRIBUTE cons_digits  NUMERIC
@ATTRIBUTE count_digits  NUMERIC
@ATTRIBUTE protocal  NUMERIC
@ATTRIBUTE numberOfDash_onDomain  NUMERIC
@ATTRIBUTE numberOfSlashes  NUMERIC
@ATTRIBUTE special_words  NUMERIC
@ATTRIBUTE TLD  NUMERIC
@ATTRIBUTE redirect  NUMERIC
@ATTRIBUTE page_global_rank  NUMERIC
@ATTRIBUTE page_local_rank  NUMERIC
@ATTRIBUTE country_code  NUMERIC
@ATTRIBUTE google_redirect  NUMERIC
@ATTRIBUTE current_minus_creation  NUMERIC
@ATTRIBUTE current_minus_updated  NUMERIC
@ATTRIBUTE expiration_minus_creation  NUMERIC
@ATTRIBUTE C_F_1  NUMERIC
@ATTRIBUTE C_F_2  NUMERIC
@ATTRIBUTE C_F_3  NUMERIC
@ATTRIBUTE C_F_4  NUMERIC
@ATTRIBUTE C_F_5  NUMERIC
@ATTRIBUTE C_F_6  NUMERIC
@ATTRIBUTE C_F_7  NUMERIC
@ATTRIBUTE C_F_8  NUMERIC
@ATTRIBUTE C_F_9  NUMERIC
@ATTRIBUTE C_F_10  NUMERIC
@ATTRIBUTE C_F_11  NUMERIC
@ATTRIBUTE C_F_12  NUMERIC
@ATTRIBUTE C_F_13  NUMERIC
@ATTRIBUTE C_F_14  NUMERIC
@ATTRIBUTE C_F_15  NUMERIC
@ATTRIBUTE C_F_16  NUMERIC
@ATTRIBUTE C_F_17  NUMERIC
@ATTRIBUTE C_F_18  NUMERIC
@ATTRIBUTE C_F_19  NUMERIC
@ATTRIBUTE C_F_20  NUMERIC
@ATTRIBUTE C_F_21  NUMERIC
@ATTRIBUTE C_F_22  NUMERIC
@ATTRIBUTE C_F_23  NUMERIC
@ATTRIBUTE C_F_24  NUMERIC
@ATTRIBUTE C_F_25  NUMERIC
@ATTRIBUTE C_F_26  NUMERIC
@ATTRIBUTE C_F_27  NUMERIC
@ATTRIBUTE C_F_28  NUMERIC
@ATTRIBUTE C_F_29  NUMERIC
@ATTRIBUTE C_F_30  NUMERIC
@ATTRIBUTE C_F_31  NUMERIC
@ATTRIBUTE C_F_32  NUMERIC
@ATTRIBUTE C_F_33  NUMERIC
@ATTRIBUTE C_F_34  NUMERIC
@ATTRIBUTE C_F_35  NUMERIC
@ATTRIBUTE C_F_36  NUMERIC
@ATTRIBUTE C_F_37  NUMERIC
@ATTRIBUTE C_F_38  NUMERIC
@ATTRIBUTE C_F_39  NUMERIC
@ATTRIBUTE C_F_40  NUMERIC
@ATTRIBUTE C_F_41  NUMERIC
@ATTRIBUTE C_F_42  NUMERIC
@ATTRIBUTE C_F_43  NUMERIC
@ATTRIBUTE C_F_44  NUMERIC
@ATTRIBUTE C_F_45  NUMERIC
@ATTRIBUTE C_F_46  NUMERIC
@ATTRIBUTE C_F_47  NUMERIC
@ATTRIBUTE C_F_48  NUMERIC
@ATTRIBUTE C_F_49  NUMERIC
@ATTRIBUTE C_F_50  NUMERIC
@ATTRIBUTE C_F_51  NUMERIC
@ATTRIBUTE C_F_52  NUMERIC
@ATTRIBUTE C_F_53  NUMERIC
@ATTRIBUTE C_F_54  NUMERIC
@ATTRIBUTE C_F_55  NUMERIC
@ATTRIBUTE C_F_56  NUMERIC
@ATTRIBUTE C_F_57  NUMERIC
@ATTRIBUTE C_F_58  NUMERIC
@ATTRIBUTE C_F_59  NUMERIC
@ATTRIBUTE C_F_60  NUMERIC
@ATTRIBUTE C_F_61  NUMERIC
@ATTRIBUTE C_F_62  NUMERIC
@ATTRIBUTE C_F_63  NUMERIC
@ATTRIBUTE C_F_64  NUMERIC
@ATTRIBUTE C_F_65  NUMERIC
@ATTRIBUTE C_F_66  NUMERIC
@ATTRIBUTE C_F_67  NUMERIC
@ATTRIBUTE C_F_68  NUMERIC
@ATTRIBUTE C_F_69  NUMERIC
@ATTRIBUTE C_F_70  NUMERIC
@ATTRIBUTE C_F_71  NUMERIC
@ATTRIBUTE C_F_72  NUMERIC
@ATTRIBUTE C_F_73  NUMERIC
@ATTRIBUTE C_F_74  NUMERIC
@ATTRIBUTE C_F_75  NUMERIC
@ATTRIBUTE C_F_76  NUMERIC
@ATTRIBUTE C_F_77  NUMERIC
@ATTRIBUTE C_F_78  NUMERIC
@ATTRIBUTE C_F_79  NUMERIC
@ATTRIBUTE C_F_80  NUMERIC
@ATTRIBUTE C_F_81  NUMERIC
@ATTRIBUTE C_F_82  NUMERIC
@ATTRIBUTE C_F_83  NUMERIC
@ATTRIBUTE C_F_84  NUMERIC
@ATTRIBUTE C_F_85  NUMERIC
@ATTRIBUTE C_F_86  NUMERIC
@ATTRIBUTE C_F_87  NUMERIC
@ATTRIBUTE C_F_88  NUMERIC
@ATTRIBUTE C_F_89  NUMERIC
@ATTRIBUTE C_F_90  NUMERIC
@ATTRIBUTE C_F_91  NUMERIC
@ATTRIBUTE C_F_92  NUMERIC
@ATTRIBUTE C_F_93  NUMERIC
@ATTRIBUTE C_F_94  NUMERIC
@ATTRIBUTE C_F_95  NUMERIC
@ATTRIBUTE C_F_96  NUMERIC
@ATTRIBUTE C_F_97  NUMERIC
@ATTRIBUTE C_F_98  NUMERIC
@ATTRIBUTE C_F_99  NUMERIC
@ATTRIBUTE C_F_100  NUMERIC
@ATTRIBUTE C_F_101  NUMERIC
@ATTRIBUTE C_F_102  NUMERIC
@ATTRIBUTE C_F_103  NUMERIC
@ATTRIBUTE C_F_104  NUMERIC
@ATTRIBUTE C_F_105  NUMERIC
@ATTRIBUTE C_F_106  NUMERIC
@ATTRIBUTE C_F_107  NUMERIC
@ATTRIBUTE C_F_108  NUMERIC
@ATTRIBUTE C_F_109  NUMERIC
@ATTRIBUTE C_F_110  NUMERIC
@ATTRIBUTE C_F_111  NUMERIC
@ATTRIBUTE C_F_112  NUMERIC
@ATTRIBUTE C_F_113  NUMERIC
@ATTRIBUTE C_F_114  NUMERIC
@ATTRIBUTE C_F_115  NUMERIC
@ATTRIBUTE C_F_116  NUMERIC
@ATTRIBUTE C_F_117  NUMERIC
@ATTRIBUTE C_F_118  NUMERIC
@ATTRIBUTE C_F_119  NUMERIC
@ATTRIBUTE C_F_120  NUMERIC
@ATTRIBUTE C_F_121  NUMERIC
@ATTRIBUTE C_F_122  NUMERIC
@ATTRIBUTE C_F_123  NUMERIC
@ATTRIBUTE C_F_124  NUMERIC
@ATTRIBUTE C_F_125  NUMERIC
@ATTRIBUTE C_F_126  NUMERIC
@ATTRIBUTE C_F_127  NUMERIC
@ATTRIBUTE C_F_128  NUMERIC
@ATTRIBUTE C_F_129  NUMERIC
@ATTRIBUTE C_F_130  NUMERIC
@ATTRIBUTE C_F_131  NUMERIC
@ATTRIBUTE C_F_132  NUMERIC
@ATTRIBUTE C_F_133  NUMERIC
@ATTRIBUTE C_F_134  NUMERIC
@ATTRIBUTE C_F_135  NUMERIC
@ATTRIBUTE C_F_136  NUMERIC
@ATTRIBUTE C_F_137  NUMERIC
@ATTRIBUTE C_F_138  NUMERIC
@ATTRIBUTE C_F_139  NUMERIC
@ATTRIBUTE C_F_140  NUMERIC
@ATTRIBUTE C_F_141  NUMERIC
@ATTRIBUTE C_F_142  NUMERIC
@ATTRIBUTE C_F_143  NUMERIC
@ATTRIBUTE C_F_144  NUMERIC
@ATTRIBUTE C_F_145  NUMERIC
@ATTRIBUTE C_F_146  NUMERIC
@ATTRIBUTE C_F_147  NUMERIC
@ATTRIBUTE C_F_148  NUMERIC
@ATTRIBUTE C_F_149  NUMERIC
@ATTRIBUTE C_F_150  NUMERIC
@ATTRIBUTE C_F_151  NUMERIC
@ATTRIBUTE C_F_152  NUMERIC
@ATTRIBUTE C_F_153  NUMERIC
@ATTRIBUTE C_F_154  NUMERIC
@ATTRIBUTE C_F_155  NUMERIC
@ATTRIBUTE C_F_156  NUMERIC
@ATTRIBUTE C_F_157  NUMERIC
@ATTRIBUTE C_F_158  NUMERIC
@ATTRIBUTE C_F_159  NUMERIC
@ATTRIBUTE C_F_160  NUMERIC
@ATTRIBUTE C_F_161  NUMERIC
@ATTRIBUTE C_F_162  NUMERIC
@ATTRIBUTE C_F_163  NUMERIC
@ATTRIBUTE C_F_164  NUMERIC
@ATTRIBUTE C_F_165  NUMERIC
@ATTRIBUTE number_of_emails  NUMERIC
@ATTRIBUTE number_of_hosts  NUMERIC
@ATTRIBUTE time_1  NUMERIC
@ATTRIBUTE time_2  NUMERIC
@ATTRIBUTE time_3  NUMERIC
@ATTRIBUTE time_4  NUMERIC
@ATTRIBUTE time_total  NUMERIC
@ATTRIBUTE class  {1,0}


@DATA
 "70",  "12",  "0",  "0",  "0",  "1",  "0",  "5",  "0",  "1",  "0",  "2",  "2",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "1",  "0",  "0",  "0",  "0",  "18",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "2",  "0",  "0",  "0",  "0",  "11",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "2",  "0",  "0",  "0",  "0",  "151314",  "0",  "0",  "0",  "0",  "53858",  "0",  "0",  "0",  "0",  "3",  "0",  "0",  "0",  "0",  "24",  "0",  "0",  "0",  "0",  "11",  "0",  "0",  "1",  "2",  "0",  "2",  "3",  "19",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "1",  "2",  "0",  "1",  "1",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "1",  "0",  "1",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "1",  "21",  "377",  "4197",  "4596", 1
 "90",  "24",  "4",  "0",  "0",  "0",  "1",  "6",  "0",  "0",  "0",  "2",  "2",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "1",  "0",  "0",  "0",  "0",  "51",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "1",  "0",  "0",  "0",  "0",  "43",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "1",  "0",  "0",  "0",  "0",  "12",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "1",  "0",  "1",  "0",  "13",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "4",  "12",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "1",  "0",  "0",  "0",  "0",  "1",  "0",  "0",  "0",  "0",  "0",  "0",  "1",  "1",  "0",  "0",  "0",  "0",  "0",  "0",  "2",  "1135",  "103",  "0",  "0",  "0",  "2",  "969",  "46",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "12",  "48",  "27",  "476",  "8240",  "8791", 1
 "27",  "15",  "0",  "0",  "0",  "1",  "0",  "2",  "0",  "1",  "1",  "7",  "2",  "0",  "0",  "2879",  "279",  "2920",  "18",  "0",  "18",  "0",  "7",  "36",  "0",  "51",  "0",  "37",  "20",  "0",  "20",  "0",  "12",  "17",  "0",  "14",  "0",  "13",  "53",  "0",  "84",  "0",  "36",  "29",  "0",  "82",  "0",  "27",  "17",  "1",  "16",  "0",  "4",  "75",  "45",  "82",  "0",  "95",  "12",  "0",  "19",  "0",  "15",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "19",  "0",  "18",  "0",  "1",  "95",  "0",  "113",  "0",  "66",  "15",  "0",  "11",  "0",  "0",  "3",  "0",  "3",  "0",  "12",  "66",  "0",  "81",  "0",  "22",  "38",  "0",  "38",  "0",  "20",  "5",  "1",  "25",  "27",  "2",  "19",  "16",  "33",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "15",  "13",  "27",  "0",  "0",  "10",  "0",  "0",  "40",  "10",  "0",  "0",  "2",  "8",  "4",  "0",  "0",  "1",  "0",  "0",  "0",  "1",  "0",  "0",  "0",  "0",  "0",  "1",  "6",  "0",  "0",  "2",  "0",  "0",  "6",  "359",  "42",  "2",  "1160",  "90",  "6",  "3323",  "15",  "2",  "9601",  "36",  "2",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "87",  "251",  "1089",  "5264",  "6691", 1
 "204",  "30",  "28",  "0",  "0",  "1",  "3",  "6",  "0",  "1",  "0",  "2",  "2",  "0",  "0",  "7",  "6",  "365",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "1",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "1",  "568",  "53",  "4197",  "4819", 1
 "65",  "20",  "1",  "0",  "0",  "1",  "0",  "4",  "1",  "0",  "1",  "7",  "2",  "0",  "0",  "0",  "0",  "0",  "1",  "0",  "0",  "0",  "1",  "17",  "0",  "0",  "0",  "48",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "1",  "0",  "0",  "0",  "0",  "49",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "5",  "0",  "0",  "0",  "0",  "16",  "0",  "0",  "0",  "0",  "13",  "0",  "0",  "1",  "1",  "0",  "0",  "5",  "17",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "1",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "107",  "17",  "183",  "4257",  "4564", 1
 "94",  "5",  "2",  "0",  "0",  "0",  "0",  "6",  "1",  "0",  "0",  "2",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "4",  "0",  "0",  "0",  "0",  "96",  "0",  "0",  "0",  "0",  "40",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "2",  "0",  "0",  "0",  "0",  "46",  "0",  "0",  "0",  "0",  "8",  "0",  "0",  "0",  "0",  "0",  "0",  "3",  "0",  "0",  "0",  "0",  "28",  "0",  "0",  "0",  "0",  "15",  "2",  "0",  "4",  "4",  "0",  "2",  "4",  "5",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "6",  "5",  "0",  "1",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "2",  "1",  "1",  "0",  "0",  "0",  "1",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "1",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "2",  "0",  "0",  "0",  "0",  "0",  "2",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "2",  "15",  "0",  "212",  "180",  "5458",  "5850", 1
 "19",  "8",  "0",  "0",  "0",  "0",  "0",  "3",  "0",  "0",  "2",  "2",  "2",  "0",  "0",  "0",  "0",  "0",  "2",  "1",  "0",  "2",  "19",  "12",  "73",  "0",  "18",  "10",  "2",  "0",  "0",  "0",  "5",  "1",  "0",  "0",  "3",  "7",  "7",  "0",  "0",  "73",  "22",  "0",  "0",  "0",  "48",  "6",  "0",  "0",  "0",  "0",  "7",  "0",  "0",  "0",  "0",  "28",  "0",  "0",  "0",  "0",  "9",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "6",  "0",  "0",  "0",  "0",  "26",  "0",  "0",  "0",  "0",  "1",  "0",  "0",  "0",  "0",  "3",  "0",  "0",  "0",  "0",  "33",  "0",  "0",  "0",  "0",  "9",  "1",  "0",  "22",  "10",  "0",  "6",  "4",  "78",  "1",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "8",  "0",  "0",  "3",  "0",  "0",  "0",  "0",  "0",  "0",  "23",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "3",  "2",  "79",  "3",  "1",  "111",  "0",  "0",  "0",  "0",  "0",  "0",  "3",  "5256",  "69",  "1",  "4027",  "49",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "46",  "14",  "1040",  "3228",  "4328", 1
 "75",  "12",  "1",  "0",  "0",  "1",  "0",  "6",  "1",  "0",  "1",  "5",  "76878",  "83",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "1",  "0",  "0",  "0",  "0",  "6",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "1",  "19",  "409",  "5462",  "5891", 1
 "43",  "15",  "0",  "0",  "0",  "1",  "0",  "3",  "0",  "1",  "0",  "6",  "0",  "0",  "0",  "2428",  "156",  "2920",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "2",  "0",  "0",  "0",  "0",  "46424",  "0",  "0",  "0",  "0",  "36698",  "0",  "0",  "0",  "0",  "6",  "0",  "0",  "0",  "0",  "10",  "0",  "0",  "0",  "0",  "6",  "0",  "1",  "6",  "0",  "0",  "2",  "7",  "18",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "5",  "2",  "8",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "2",  "1",  "0",  "0",  "0",  "0",  "1",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "1",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "13",  "0",  "174",  "215",  "3217",  "3606", 1
 "65",  "16",  "0",  "0",  "0",  "0",  "0",  "6",  "0",  "1",  "0",  "2",  "2",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "2",  "0",  "0",  "0",  "0",  "19",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "5",  "0",  "0",  "0",  "0",  "22",  "0",  "0",  "0",  "0",  "8",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "2",  "0",  "0",  "0",  "0",  "12",  "0",  "0",  "0",  "0",  "3",  "0",  "0",  "0",  "0",  "6",  "0",  "0",  "0",  "0",  "13",  "0",  "0",  "0",  "0",  "13",  "0",  "2",  "18",  "10",  "0",  "2",  "8",  "58",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "4",  "1",  "13",  "1",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "1",  "2",  "0",  "0",  "0",  "1",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "105",  "29",  "263",  "3248",  "3645", 1
 "37",  "6",  "0",  "0",  "0",  "0",  "0",  "5",  "0",  "0",  "0",  "7",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "3",  "0",  "0",  "0",  "0",  "11",  "0",  "0",  "0",  "0",  "1",  "0",  "0",  "0",  "0",  "2",  "0",  "0",  "0",  "0",  "17",  "0",  "0",  "0",  "0",  "4",  "0",  "0",  "2",  "0",  "1",  "0",  "0",  "58",  "0",  "19",  "0",  "0",  "10",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "1",  "0",  "0",  "0",  "0",  "24",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "2",  "0",  "0",  "0",  "0",  "31",  "0",  "0",  "0",  "0",  "22",  "0",  "0",  "3",  "2",  "0",  "1",  "3",  "9",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "2",  "0",  "0",  "0",  "0",  "0",  "0",  "5",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "2",  "1116",  "170",  "1",  "19",  "67",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "15",  "0",  "678",  "340",  "5492",  "6510", 1
 "36",  "20",  "1",  "0",  "0",  "1",  "1",  "3",  "1",  "1",  "0",  "2",  "2",  "0",  "0",  "2",  "2",  "365",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "0",  "43",  "453",  "598",  "4841",  "5935", 1
